run_id,judge_model,model_key,model_label,person_index,distillation_id,predicted_body_age_years,overall_score_100,gate_issue,decision,top_strengths,top_weaknesses,safety_flags,score_adjustment,judge_parse_recovered,output_file
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,259,259,60.92,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Medication Use.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,260,260,86.64,85.23,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Family History, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,261,261,53.04,84.72,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Family History.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,262,262,34.09,80.82,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,263,263,69.09,78.42,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Weight, BMI, Bone Density, Vision Sharpness, Hearing Ability.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,264,264,59.79,83.22,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: BMI, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,266,266,46.44,79.19,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Cholesterol Level, Bone Density, Vision Sharpness, Hearing Ability, Medication Use. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,267,267,85.28,83.22,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 12 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,268,268,42.96,83.56,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Medication Use.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,269,269,67.52,84.25,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,270,270,30.91,79.58,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Medication Use. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,271,271,61.35,82.55,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 13 profile-specific risk or context signals.,"Does not explicitly address: Vision Sharpness, Hearing Ability, Chronic Diseases, Medication Use, Family History.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,272,272,23.64,82.5,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Cholesterol Level, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,273,273,24.67,85.96,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,274,274,41.36,86.13,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure, Sun Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,275,275,76.35,83.22,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Family History.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,276,276,80.61,85.21,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 12 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Family History, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,277,277,46.62,84.4,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,278,278,68.52,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,279,279,80.5,83.33,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,280,280,24.24,85.4,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,281,281,48.99,79.87,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Medication Use. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,282,282,84.05,81.91,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Weight, BMI, Bone Density, Vision Sharpness, Hearing Ability.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,283,283,18.0,86.52,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Pollution Exposure, Sun Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,284,284,64.65,83.22,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,285,285,38.72,82.55,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Weight, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,286,286,83.03,83.9,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: BMI, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",True,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,287,287,50.78,74.5,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 7 profile-specific risk or context signals.,"Does not explicitly address: Weight, BMI, Cholesterol Level, Bone Density, Vision Sharpness. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,288,288,80.59,81.54,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Chronic Diseases, Medication Use.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,289,289,63.04,84.25,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Medication Use.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",True,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,290,290,77.84,84.56,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Weight, BMI, Bone Density, Vision Sharpness, Hearing Ability.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,291,291,38.52,80.5,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,292,292,78.45,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",True,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,293,293,49.33,78.52,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Medication Use. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,294,294,69.39,82.55,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Medication Use.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,295,295,21.23,84.4,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,296,296,82.05,85.07,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Weight, Bone Density, Vision Sharpness, Hearing Ability, Family History.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,297,297,78.34,81.54,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,298,298,51.62,77.85,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 8 profile-specific risk or context signals.,"Does not explicitly address: Weight, BMI, Blood Glucose Level, Bone Density, Vision Sharpness.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,299,299,56.7,86.27,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Pollution Exposure.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
20260524_203816,medgemma27b-q4-judge:latest,teacher_qwen25_7b,Teacher: Qwen2.5-7B,300,300,79.46,85.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 12 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\teacher output\distillation\teacher_Qwen2.5-7B_output\qwen25_7b_distillation_dataset_full.csv
